date,campaign,impressions,adClicks,adCost,cpc
2016-09-12,0 - MARCA,28.0,7.0,1.19,0.17
2016-09-12,0 - MARCA BCN,10.0,2.0,0.16,0.08
2016-09-12,ALI - MASTER - MARKETING ONLINE,45.0,0.0,0.0,0.0
2016-09-12,AND - MASTER - ANALITICA WEB,14.0,0.0,0.0,0.0
2016-09-12,AND - MASTER - MARKETING ONLINE,4.0,0.0,0.0,0.0
2016-09-12,AND - MASTER - SEO y SEM,59.0,0.0,0.0,0.0
2016-09-12,BCN - MASTER - ANALITICA WEB,34.0,1.0,9.52,9.52
2016-09-12,BCN - MASTER - MARKETING ONLINE,21.0,1.0,4.61,4.61
2016-09-12,BCN - MASTER - SEO y SEM,40.0,2.0,10.45,5.225
2016-09-12,BCN - MASTER - UX,18.0,1.0,6.04,6.04
2016-09-12,MAD - CURSO - APACHE FLINK,14.0,0.0,0.0,0.0
2016-09-12,MAD - CURSO - ESTADISTICA,28.0,2.0,1.11,0.555
2016-09-12,MAD - CURSO - HADOOP & SPARK,70.0,0.0,0.0,0.0
2016-09-12,MAD - CURSO - MK CONTENIDO PERIODISTAS,7.0,0.0,0.0,0.0
2016-09-12,MAD - CURSO - OPEN STACK,30.0,2.0,0.94,0.47
2016-09-12,MAD - CURSO - PROGRAMACION,82.0,1.0,1.19,1.19
2016-09-12,MAD - CURSO - R,46.0,1.0,0.7,0.7
2016-09-12,MAD - CURSO - SOLUCIONES NEGOCIO,23.0,1.0,0.54,0.54
2016-09-12,MAD - MASTER - ANALITICA WEB,38.0,1.0,3.04,3.04
2016-09-12,MAD - MASTER - BIG DATA,23.0,1.0,20.95,20.95
2016-09-12,MAD - MASTER - DATA SCIENCE,13.0,2.0,23.74,11.87
2016-09-12,MAD - MASTER - MARKETING ONLINE,17.0,0.0,0.0,0.0
2016-09-12,MAD - MASTER - SEO y SEM,42.0,1.0,7.25,7.25
2016-09-12,MAD - MASTER - UX,28.0,0.0,0.0,0.0
2016-09-12,NAC - MASTER - ANALITICA WEB,39.0,0.0,0.0,0.0
2016-09-12,NAC - MASTER - BIG DATA,35.0,1.0,5.0,5.0
2016-09-12,NAC - MASTER - DATA SCIENCE,19.0,0.0,0.0,0.0
2016-09-12,NAC - MASTER - MARKETING ONLINE,29.0,2.0,16.85,8.425
2016-09-12,NAC - MASTER - SEO y SEM,35.0,1.0,5.06,5.06
2016-09-12,NAC - MASTER - UX,28.0,2.0,16.68,8.34
2016-09-12,VAL - MASTER - SEO y SEM,20.0,1.0,4.78,4.78
2016-09-13,0 - MARCA,38.0,4.0,0.07,0.0175
2016-09-13,0 - MARCA BCN,13.0,4.0,1.29,0.3225
2016-09-13,ALI - MASTER - MARKETING ONLINE,34.0,1.0,14.93,14.93
2016-09-13,AND - MASTER - SEO y SEM,31.0,2.0,3.58,1.79
2016-09-13,BCN - MASTER - ANALITICA WEB,4.0,0.0,0.0,0.0
2016-09-13,BCN - MASTER - MARKETING ONLINE,3.0,0.0,0.0,0.0
2016-09-13,BCN - MASTER - SEO y SEM,20.0,2.0,11.3,5.65
2016-09-13,BCN - MASTER - UX,17.0,1.0,2.03,2.03
2016-09-13,MAD - CURSO - APACHE FLINK,2.0,0.0,0.0,0.0
2016-09-13,MAD - CURSO - ESTADISTICA,23.0,4.0,1.16,0.29
2016-09-13,MAD - CURSO - HADOOP & SPARK,29.0,0.0,0.0,0.0
2016-09-13,MAD - CURSO - MK CONTENIDO PERIODISTAS,35.0,2.0,9.55,4.775
2016-09-13,MAD - CURSO - OPEN STACK,17.0,1.0,0.72,0.72
2016-09-13,MAD - CURSO - PROGRAMACION,14.0,2.0,1.19,0.595
2016-09-13,MAD - CURSO - R,48.0,1.0,0.9,0.9
2016-09-13,MAD - CURSO - SOLUCIONES NEGOCIO,25.0,0.0,0.0,0.0
2016-09-13,MAD - MASTER - ANALITICA WEB,14.0,1.0,3.41,3.41
2016-09-13,MAD - MASTER - BIG DATA,12.0,1.0,17.93,17.93
2016-09-13,MAD - MASTER - DATA SCIENCE,39.0,2.0,19.09,9.545
2016-09-13,MAD - MASTER - MARKETING ONLINE,10.0,1.0,18.39,18.39
2016-09-13,MAD - MASTER - SEO y SEM,41.0,3.0,18.86,6.286666666666667
2016-09-13,MAD - MASTER - UX,15.0,1.0,9.99,9.99
2016-09-13,NAC - MASTER - ANALITICA WEB,20.0,1.0,18.23,18.23
2016-09-13,NAC - MASTER - BIG DATA,8.0,1.0,3.15,3.15
2016-09-13,NAC - MASTER - DATA SCIENCE,23.0,1.0,4.83,4.83
2016-09-13,NAC - MASTER - MARKETING ONLINE,7.0,0.0,0.0,0.0
2016-09-13,NAC - MASTER - SEO y SEM,17.0,0.0,0.0,0.0
2016-09-13,NAC - MASTER - UX,13.0,1.0,7.6,7.6
2016-09-13,VAL - MASTER - SEO y SEM,29.0,1.0,4.56,4.56
2016-09-14,0 - MARCA,31.0,7.0,0.09,0.012857142857142857
2016-09-14,0 - MARCA BCN,18.0,8.0,0.39,0.04875
2016-09-14,ALI - MASTER - MARKETING ONLINE,22.0,1.0,13.5,13.5
2016-09-14,AND - MASTER - SEO y SEM,35.0,1.0,3.6,3.6
2016-09-14,BCN - MASTER - ANALITICA WEB,23.0,1.0,9.22,9.22
2016-09-14,BCN - MASTER - MARKETING ONLINE,7.0,1.0,17.38,17.38
2016-09-14,BCN - MASTER - SEO y SEM,25.0,1.0,2.4,2.4
2016-09-14,BCN - MASTER - UX,9.0,1.0,3.72,3.72
2016-09-14,MAD - CURSO - ESTADISTICA,22.0,1.0,1.17,1.17
2016-09-14,MAD - CURSO - MK CONTENIDO PERIODISTAS,32.0,2.0,7.41,3.705
2016-09-14,MAD - CURSO - PROGRAMACION,39.0,1.0,1.13,1.13
2016-09-14,MAD - CURSO - R,15.0,1.0,0.98,0.98
2016-09-14,MAD - CURSO - SOLUCIONES NEGOCIO,9.0,1.0,1.14,1.14
2016-09-14,MAD - MASTER - ANALITICA WEB,55.0,1.0,3.03,3.03
2016-09-14,MAD - MASTER - BIG DATA,40.0,1.0,12.03,12.03
2016-09-14,MAD - MASTER - DATA SCIENCE,51.0,3.0,13.55,4.516666666666667
2016-09-14,MAD - MASTER - MARKETING ONLINE,8.0,0.0,0.0,0.0
2016-09-14,MAD - MASTER - SEO y SEM,16.0,3.0,31.18,10.393333333333334
2016-09-14,MAD - MASTER - UX,8.0,1.0,9.59,9.59
2016-09-14,NAC - MASTER - ANALITICA WEB,34.0,1.0,8.58,8.58
2016-09-14,NAC - MASTER - BIG DATA,58.0,1.0,6.09,6.09
2016-09-14,NAC - MASTER - DATA SCIENCE,35.0,2.0,5.93,2.965
2016-09-14,NAC - MASTER - MARKETING ONLINE,12.0,1.0,11.35,11.35
2016-09-14,NAC - MASTER - SEO y SEM,37.0,0.0,0.0,0.0
2016-09-14,NAC - MASTER - UX,11.0,1.0,8.07,8.07
2016-09-14,VAL - MASTER - SEO y SEM,26.0,1.0,3.22,3.22
2016-09-15,0 - MARCA,48.0,6.0,2.27,0.3783333333333333
2016-09-15,0 - MARCA BCN,5.0,0.0,0.0,0.0
2016-09-15,ALI - MASTER - MARKETING ONLINE,39.0,0.0,0.0,0.0
2016-09-15,AND - MASTER - SEO y SEM,2.0,1.0,3.39,3.39
2016-09-15,BCN - MASTER - ANALITICA WEB,18.0,1.0,4.9,4.9
2016-09-15,BCN - MASTER - SEO y SEM,46.0,0.0,0.0,0.0
2016-09-15,BCN - MASTER - UX,17.0,1.0,2.8,2.8
2016-09-15,MAD - CURSO - ESTADISTICA,24.0,2.0,2.12,1.06
2016-09-15,MAD - CURSO - MK CONTENIDO PERIODISTAS,31.0,2.0,7.71,3.855
2016-09-15,MAD - CURSO - PROGRAMACION,83.0,1.0,1.18,1.18
2016-09-15,MAD - CURSO - R,94.0,0.0,0.0,0.0
2016-09-15,MAD - CURSO - SOLUCIONES NEGOCIO,13.0,0.0,0.0,0.0
2016-09-15,MAD - MASTER - ANALITICA WEB,24.0,1.0,6.27,6.27
2016-09-15,MAD - MASTER - BIG DATA,16.0,1.0,23.35,23.35
2016-09-15,MAD - MASTER - DATA SCIENCE,34.0,4.0,22.88,5.72
2016-09-15,MAD - MASTER - MARKETING ONLINE,5.0,0.0,0.0,0.0
2016-09-15,MAD - MASTER - SEO y SEM,66.0,4.0,31.8,7.95
2016-09-15,MAD - MASTER - UX,11.0,0.0,0.0,0.0
2016-09-15,NAC - MASTER - ANALITICA WEB,24.0,2.0,9.0,4.5
2016-09-15,NAC - MASTER - BIG DATA,10.0,0.0,0.0,0.0
2016-09-15,NAC - MASTER - DATA SCIENCE,36.0,1.0,0.65,0.65
2016-09-15,NAC - MASTER - MARKETING ONLINE,6.0,0.0,0.0,0.0
2016-09-15,NAC - MASTER - SEO y SEM,56.0,2.0,1.74,0.87
2016-09-15,NAC - MASTER - UX,24.0,3.0,17.52,5.84
2016-09-15,VAL - MASTER - SEO y SEM,52.0,1.0,3.13,3.13
2016-09-16,0 - MARCA,24.0,5.0,1.71,0.342
2016-09-16,0 - MARCA BCN,7.0,1.0,0.08,0.08
2016-09-16,ALI - MASTER - MARKETING ONLINE,14.0,1.0,17.1,17.1
2016-09-16,AND - MASTER - SEO y SEM,12.0,1.0,3.53,3.53
2016-09-16,BCN - MASTER - ANALITICA WEB,19.0,1.0,5.28,5.28
2016-09-16,BCN - MASTER - MARKETING ONLINE,11.0,1.0,5.75,5.75
2016-09-16,BCN - MASTER - SEO y SEM,43.0,1.0,13.78,13.78
2016-09-16,BCN - MASTER - UX,9.0,0.0,0.0,0.0
2016-09-16,MAD - CURSO - ESTADISTICA,23.0,2.0,1.0,0.5
2016-09-16,MAD - CURSO - MK CONTENIDO PERIODISTAS,13.0,0.0,0.0,0.0
2016-09-16,MAD - CURSO - PROGRAMACION,32.0,2.0,2.21,1.105
2016-09-16,MAD - CURSO - R,1.0,1.0,1.17,1.17
2016-09-16,MAD - CURSO - SOLUCIONES NEGOCIO,9.0,0.0,0.0,0.0
2016-09-16,MAD - MASTER - ANALITICA WEB,14.0,2.0,17.44,8.72
2016-09-16,MAD - MASTER - BIG DATA,60.0,3.0,24.0,8.0
2016-09-16,MAD - MASTER - DATA SCIENCE,86.0,0.0,0.0,0.0
2016-09-16,MAD - MASTER - MARKETING ONLINE,13.0,1.0,17.41,17.41
2016-09-16,MAD - MASTER - SEO y SEM,31.0,2.0,14.32,7.16
2016-09-16,MAD - MASTER - UX,10.0,2.0,20.37,10.185
2016-09-16,NAC - MASTER - ANALITICA WEB,8.0,0.0,0.0,0.0
2016-09-16,NAC - MASTER - BIG DATA,36.0,0.0,0.0,0.0
2016-09-16,NAC - MASTER - DATA SCIENCE,93.0,4.0,10.26,2.565
2016-09-16,NAC - MASTER - MARKETING ONLINE,16.0,0.0,0.0,0.0
2016-09-16,NAC - MASTER - SEO y SEM,40.0,1.0,4.88,4.88
2016-09-16,NAC - MASTER - UX,17.0,0.0,0.0,0.0
2016-09-16,VAL - MASTER - SEO y SEM,26.0,2.0,9.5,4.75
2016-09-17,0 - MARCA,11.0,3.0,0.03,0.01
2016-09-17,0 - MARCA BCN,1.0,1.0,0.01,0.01
2016-09-17,ALI - MASTER - MARKETING ONLINE,11.0,0.0,0.0,0.0
2016-09-17,AND - MASTER - SEO y SEM,29.0,0.0,0.0,0.0
2016-09-17,BCN - MASTER - ANALITICA WEB,18.0,0.0,0.0,0.0
2016-09-17,BCN - MASTER - MARKETING ONLINE,10.0,1.0,8.41,8.41
2016-09-17,BCN - MASTER - SEO y SEM,28.0,3.0,25.6,8.533333333333333
2016-09-17,BCN - MASTER - UX,24.0,2.0,7.83,3.915
2016-09-17,MAD - CURSO - ESTADISTICA,17.0,0.0,0.0,0.0
2016-09-17,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,0.0,0.0,0.0
2016-09-17,MAD - CURSO - PROGRAMACION,26.0,1.0,1.2,1.2
2016-09-17,MAD - CURSO - R,16.0,1.0,1.01,1.01
2016-09-17,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.2,1.2
2016-09-17,MAD - MASTER - ANALITICA WEB,17.0,1.0,13.02,13.02
2016-09-17,MAD - MASTER - BIG DATA,14.0,1.0,18.44,18.44
2016-09-17,MAD - MASTER - DATA SCIENCE,20.0,2.0,22.25,11.125
2016-09-17,MAD - MASTER - MARKETING ONLINE,25.0,0.0,0.0,0.0
2016-09-17,MAD - MASTER - SEO y SEM,19.0,1.0,2.37,2.37
2016-09-17,MAD - MASTER - UX,36.0,0.0,0.0,0.0
2016-09-17,NAC - MASTER - ANALITICA WEB,41.0,0.0,0.0,0.0
2016-09-17,NAC - MASTER - BIG DATA,19.0,0.0,0.0,0.0
2016-09-17,NAC - MASTER - DATA SCIENCE,26.0,0.0,0.0,0.0
2016-09-17,NAC - MASTER - MARKETING ONLINE,42.0,1.0,9.07,9.07
2016-09-17,NAC - MASTER - SEO y SEM,39.0,0.0,0.0,0.0
2016-09-17,NAC - MASTER - UX,38.0,3.0,9.59,3.1966666666666663
2016-09-17,VAL - MASTER - SEO y SEM,11.0,2.0,8.2,4.1
2016-09-18,0 - MARCA,12.0,0.0,0.0,0.0
2016-09-18,0 - MARCA BCN,6.0,2.0,0.2,0.1
2016-09-18,ALI - MASTER - MARKETING ONLINE,20.0,1.0,15.17,15.17
2016-09-18,AND - MASTER - SEO y SEM,74.0,1.0,3.54,3.54
2016-09-18,BCN - MASTER - ANALITICA WEB,7.0,0.0,0.0,0.0
2016-09-18,BCN - MASTER - MARKETING ONLINE,7.0,1.0,8.19,8.19
2016-09-18,BCN - MASTER - SEO y SEM,18.0,0.0,0.0,0.0
2016-09-18,BCN - MASTER - UX,10.0,0.0,0.0,0.0
2016-09-18,MAD - CURSO - ESTADISTICA,21.0,1.0,1.12,1.12
2016-09-18,MAD - CURSO - MK CONTENIDO PERIODISTAS,11.0,2.0,8.36,4.18
2016-09-18,MAD - CURSO - PROGRAMACION,14.0,1.0,1.19,1.19
2016-09-18,MAD - CURSO - R,52.0,0.0,0.0,0.0
2016-09-18,MAD - CURSO - SOLUCIONES NEGOCIO,3.0,0.0,0.0,0.0
2016-09-18,MAD - MASTER - ANALITICA WEB,11.0,1.0,16.16,16.16
2016-09-18,MAD - MASTER - BIG DATA,47.0,2.0,17.97,8.985
2016-09-18,MAD - MASTER - DATA SCIENCE,70.0,0.0,0.0,0.0
2016-09-18,MAD - MASTER - MARKETING ONLINE,6.0,0.0,0.0,0.0
2016-09-18,MAD - MASTER - SEO y SEM,12.0,2.0,23.45,11.725
2016-09-18,MAD - MASTER - UX,4.0,2.0,7.99,3.995
2016-09-18,NAC - MASTER - ANALITICA WEB,11.0,1.0,6.64,6.64
2016-09-18,NAC - MASTER - BIG DATA,68.0,1.0,3.29,3.29
2016-09-18,NAC - MASTER - DATA SCIENCE,71.0,2.0,3.45,1.725
2016-09-18,NAC - MASTER - MARKETING ONLINE,8.0,1.0,17.88,17.88
2016-09-18,NAC - MASTER - SEO y SEM,12.0,2.0,9.28,4.64
2016-09-18,NAC - MASTER - UX,17.0,2.0,9.73,4.865
2016-09-18,VAL - MASTER - SEO y SEM,20.0,1.0,4.05,4.05
2016-09-19,0 - MARCA,19.0,5.0,1.33,0.266
2016-09-19,0 - MARCA BCN,4.0,0.0,0.0,0.0
2016-09-19,ALI - MASTER - MARKETING ONLINE,27.0,1.0,11.09,11.09
2016-09-19,AND - MASTER - SEO y SEM,9.0,1.0,3.57,3.57
2016-09-19,BCN - MASTER - ANALITICA WEB,6.0,0.0,0.0,0.0
2016-09-19,BCN - MASTER - MARKETING ONLINE,19.0,1.0,4.24,4.24
2016-09-19,BCN - MASTER - SEO y SEM,48.0,1.0,18.92,18.92
2016-09-19,BCN - MASTER - UX,13.0,2.0,12.36,6.18
2016-09-19,MAD - CURSO - ESTADISTICA,59.0,1.0,0.16,0.16
2016-09-19,MAD - CURSO - MK CONTENIDO PERIODISTAS,29.0,0.0,0.0,0.0
2016-09-19,MAD - CURSO - PROGRAMACION,60.0,2.0,1.17,0.585
2016-09-19,MAD - CURSO - R,30.0,3.0,1.17,0.39
2016-09-19,MAD - CURSO - SOLUCIONES NEGOCIO,10.0,1.0,1.18,1.18
2016-09-19,MAD - MASTER - ANALITICA WEB,4.0,1.0,11.31,11.31
2016-09-19,MAD - MASTER - BIG DATA,58.0,2.0,7.68,3.84
2016-09-19,MAD - MASTER - DATA SCIENCE,11.0,1.0,20.67,20.67
2016-09-19,MAD - MASTER - MARKETING ONLINE,17.0,2.0,18.23,9.115
2016-09-19,MAD - MASTER - SEO y SEM,49.0,1.0,5.68,5.68
2016-09-19,MAD - MASTER - UX,21.0,3.0,7.52,2.5066666666666664
2016-09-19,NAC - MASTER - ANALITICA WEB,8.0,1.0,9.44,9.44
2016-09-19,NAC - MASTER - BIG DATA,38.0,1.0,11.42,11.42
2016-09-19,NAC - MASTER - DATA SCIENCE,19.0,1.0,0.91,0.91
2016-09-19,NAC - MASTER - MARKETING ONLINE,16.0,1.0,5.79,5.79
2016-09-19,NAC - MASTER - SEO y SEM,79.0,1.0,2.11,2.11
2016-09-19,NAC - MASTER - UX,12.0,0.0,0.0,0.0
2016-09-19,VAL - MASTER - SEO y SEM,12.0,1.0,4.61,4.61
2016-09-20,0 - MARCA,27.0,11.0,5.88,0.5345454545454545
2016-09-20,ALI - MASTER - MARKETING ONLINE,17.0,1.0,9.35,9.35
2016-09-20,AND - MASTER - SEO y SEM,45.0,2.0,3.59,1.795
2016-09-20,BCN - MASTER - ANALITICA WEB,8.0,0.0,0.0,0.0
2016-09-20,BCN - MASTER - MARKETING ONLINE,16.0,0.0,0.0,0.0
2016-09-20,BCN - MASTER - SEO y SEM,100.0,1.0,2.44,2.44
2016-09-20,BCN - MASTER - UX,5.0,0.0,0.0,0.0
2016-09-20,MAD - CURSO - ESTADISTICA,73.0,0.0,0.0,0.0
2016-09-20,MAD - CURSO - MK CONTENIDO PERIODISTAS,37.0,2.0,16.28,8.14
2016-09-20,MAD - CURSO - R,79.0,1.0,0.93,0.93
2016-09-20,MAD - CURSO - SOLUCIONES NEGOCIO,10.0,0.0,0.0,0.0
2016-09-20,MAD - MASTER - ANALITICA WEB,4.0,2.0,24.98,12.49
2016-09-20,MAD - MASTER - BIG DATA,93.0,2.0,14.14,7.07
2016-09-20,MAD - MASTER - DATA SCIENCE,42.0,4.0,24.73,6.1825
2016-09-20,MAD - MASTER - MARKETING ONLINE,21.0,4.0,28.8,7.2
2016-09-20,MAD - MASTER - SEO y SEM,100.0,5.0,22.16,4.432
2016-09-20,MAD - MASTER - UX,9.0,1.0,11.33,11.33
2016-09-20,NAC - MASTER - ANALITICA WEB,4.0,0.0,0.0,0.0
2016-09-20,NAC - MASTER - BIG DATA,52.0,3.0,9.86,3.2866666666666666
2016-09-20,NAC - MASTER - DATA SCIENCE,42.0,0.0,0.0,0.0
2016-09-20,NAC - MASTER - MARKETING ONLINE,15.0,0.0,0.0,0.0
2016-09-20,NAC - MASTER - SEO y SEM,137.0,1.0,2.78,2.78
2016-09-20,NAC - MASTER - UX,20.0,1.0,6.45,6.45
2016-09-20,VAL - MASTER - SEO y SEM,31.0,1.0,4.54,4.54
2016-09-21,0 - MARCA,29.0,7.0,1.62,0.23142857142857143
2016-09-21,0 - MARCA BCN,8.0,2.0,0.1,0.05
2016-09-21,ALI - MASTER - MARKETING ONLINE,32.0,0.0,0.0,0.0
2016-09-21,AND - MASTER - SEO y SEM,28.0,1.0,3.0,3.0
2016-09-21,BCN - MASTER - ANALITICA WEB,20.0,2.0,18.21,9.105
2016-09-21,BCN - MASTER - MARKETING ONLINE,41.0,1.0,6.94,6.94
2016-09-21,BCN - MASTER - SEO y SEM,20.0,1.0,4.9,4.9
2016-09-21,BCN - MASTER - UX,5.0,1.0,21.79,21.79
2016-09-21,MAD - CURSO - ESTADISTICA,45.0,1.0,0.43,0.43
2016-09-21,MAD - CURSO - MK CONTENIDO PERIODISTAS,19.0,0.0,0.0,0.0
2016-09-21,MAD - CURSO - R,56.0,1.0,0.64,0.64
2016-09-21,MAD - CURSO - SOLUCIONES NEGOCIO,17.0,0.0,0.0,0.0
2016-09-21,MAD - MASTER - ANALITICA WEB,49.0,1.0,4.56,4.56
2016-09-21,MAD - MASTER - BIG DATA,30.0,0.0,0.0,0.0
2016-09-21,MAD - MASTER - DATA SCIENCE,25.0,2.0,23.0,11.5
2016-09-21,MAD - MASTER - MARKETING ONLINE,29.0,3.0,21.38,7.126666666666667
2016-09-21,MAD - MASTER - SEO y SEM,32.0,2.0,18.9,9.45
2016-09-21,MAD - MASTER - UX,6.0,0.0,0.0,0.0
2016-09-21,NAC - MASTER - ANALITICA WEB,25.0,0.0,0.0,0.0
2016-09-21,NAC - MASTER - BIG DATA,11.0,1.0,20.24,20.24
2016-09-21,NAC - MASTER - DATA SCIENCE,31.0,0.0,0.0,0.0
2016-09-21,NAC - MASTER - MARKETING ONLINE,30.0,0.0,0.0,0.0
2016-09-21,NAC - MASTER - SEO y SEM,32.0,1.0,6.61,6.61
2016-09-21,NAC - MASTER - UX,7.0,0.0,0.0,0.0
2016-09-21,VAL - MASTER - SEO y SEM,34.0,1.0,4.79,4.79
2016-09-22,0 - MARCA,31.0,9.0,2.73,0.3033333333333333
2016-09-22,0 - MARCA BCN,16.0,6.0,0.28,0.04666666666666666
2016-09-22,ALI - MASTER - MARKETING ONLINE,32.0,0.0,0.0,0.0
2016-09-22,AND - MASTER - SEO y SEM,58.0,0.0,0.0,0.0
2016-09-22,BCN - MASTER - ANALITICA WEB,10.0,2.0,18.78,9.39
2016-09-22,BCN - MASTER - MARKETING ONLINE,16.0,1.0,16.94,16.94
2016-09-22,BCN - MASTER - SEO y SEM,31.0,2.0,24.52,12.26
2016-09-22,BCN - MASTER - UX,9.0,0.0,0.0,0.0
2016-09-22,MAD - CURSO - ESTADISTICA,34.0,1.0,0.69,0.69
2016-09-22,MAD - CURSO - MK CONTENIDO PERIODISTAS,10.0,0.0,0.0,0.0
2016-09-22,MAD - CURSO - R,75.0,0.0,0.0,0.0
2016-09-22,MAD - CURSO - SOLUCIONES NEGOCIO,21.0,0.0,0.0,0.0
2016-09-22,MAD - MASTER - ANALITICA WEB,18.0,0.0,0.0,0.0
2016-09-22,MAD - MASTER - BIG DATA,12.0,0.0,0.0,0.0
2016-09-22,MAD - MASTER - DATA SCIENCE,74.0,3.0,12.35,4.116666666666666
2016-09-22,MAD - MASTER - MARKETING ONLINE,19.0,1.0,8.81,8.81
2016-09-22,MAD - MASTER - SEO y SEM,25.0,1.0,12.51,12.51
2016-09-22,MAD - MASTER - UX,7.0,0.0,0.0,0.0
2016-09-22,NAC - MASTER - ANALITICA WEB,3.0,0.0,0.0,0.0
2016-09-22,NAC - MASTER - BIG DATA,8.0,1.0,21.92,21.92
2016-09-22,NAC - MASTER - DATA SCIENCE,77.0,2.0,11.54,5.77
2016-09-22,NAC - MASTER - MARKETING ONLINE,26.0,0.0,0.0,0.0
2016-09-22,NAC - MASTER - SEO y SEM,23.0,0.0,0.0,0.0
2016-09-22,NAC - MASTER - UX,8.0,1.0,22.44,22.44
2016-09-22,VAL - MASTER - SEO y SEM,22.0,1.0,3.58,3.58
2016-09-23,0 - MARCA,23.0,3.0,0.1,0.03333333333333333
2016-09-23,0 - MARCA BCN,5.0,0.0,0.0,0.0
2016-09-23,ALI - MASTER - MARKETING ONLINE,15.0,1.0,12.77,12.77
2016-09-23,AND - MASTER - SEO y SEM,53.0,0.0,0.0,0.0
2016-09-23,BCN - MASTER - ANALITICA WEB,19.0,0.0,0.0,0.0
2016-09-23,BCN - MASTER - MARKETING ONLINE,11.0,0.0,0.0,0.0
2016-09-23,BCN - MASTER - SEO y SEM,29.0,2.0,9.71,4.855
2016-09-23,BCN - MASTER - UX,9.0,1.0,17.14,17.14
2016-09-23,MAD - CURSO - ESTADISTICA,17.0,1.0,0.96,0.96
2016-09-23,MAD - CURSO - MK CONTENIDO PERIODISTAS,11.0,3.0,17.88,5.96
2016-09-23,MAD - CURSO - R,12.0,1.0,1.13,1.13
2016-09-23,MAD - CURSO - SOLUCIONES NEGOCIO,12.0,0.0,0.0,0.0
2016-09-23,MAD - MASTER - ANALITICA WEB,20.0,3.0,16.33,5.443333333333333
2016-09-23,MAD - MASTER - BIG DATA,41.0,3.0,21.96,7.32
2016-09-23,MAD - MASTER - DATA SCIENCE,51.0,2.0,5.36,2.68
2016-09-23,MAD - MASTER - MARKETING ONLINE,9.0,0.0,0.0,0.0
2016-09-23,MAD - MASTER - SEO y SEM,50.0,5.0,9.09,1.818
2016-09-23,MAD - MASTER - UX,3.0,0.0,0.0,0.0
2016-09-23,NAC - MASTER - ANALITICA WEB,5.0,1.0,5.98,5.98
2016-09-23,NAC - MASTER - BIG DATA,46.0,1.0,2.04,2.04
2016-09-23,NAC - MASTER - DATA SCIENCE,60.0,1.0,1.13,1.13
2016-09-23,NAC - MASTER - MARKETING ONLINE,26.0,2.0,23.91,11.955
2016-09-23,NAC - MASTER - SEO y SEM,39.0,1.0,4.56,4.56
2016-09-23,NAC - MASTER - UX,4.0,0.0,0.0,0.0
2016-09-23,VAL - MASTER - SEO y SEM,8.0,1.0,4.77,4.77
2016-09-24,0 - MARCA,12.0,3.0,0.13,0.043333333333333335
2016-09-24,ALI - MASTER - MARKETING ONLINE,22.0,1.0,6.88,6.88
2016-09-24,AND - MASTER - SEO y SEM,21.0,0.0,0.0,0.0
2016-09-24,BCN - MASTER - ANALITICA WEB,4.0,0.0,0.0,0.0
2016-09-24,BCN - MASTER - MARKETING ONLINE,25.0,1.0,9.12,9.12
2016-09-24,BCN - MASTER - SEO y SEM,25.0,0.0,0.0,0.0
2016-09-24,BCN - MASTER - UX,22.0,0.0,0.0,0.0
2016-09-24,MAD - CURSO - ESTADISTICA,19.0,0.0,0.0,0.0
2016-09-24,MAD - CURSO - MK CONTENIDO PERIODISTAS,3.0,1.0,6.06,6.06
2016-09-24,MAD - CURSO - R,21.0,2.0,1.17,0.585
2016-09-24,MAD - CURSO - SOLUCIONES NEGOCIO,4.0,0.0,0.0,0.0
2016-09-24,MAD - MASTER - ANALITICA WEB,16.0,1.0,8.24,8.24
2016-09-24,MAD - MASTER - BIG DATA,5.0,1.0,14.57,14.57
2016-09-24,MAD - MASTER - DATA SCIENCE,4.0,1.0,23.79,23.79
2016-09-24,MAD - MASTER - MARKETING ONLINE,24.0,0.0,0.0,0.0
2016-09-24,MAD - MASTER - SEO y SEM,32.0,1.0,1.23,1.23
2016-09-24,MAD - MASTER - UX,22.0,3.0,23.63,7.876666666666667
2016-09-24,NAC - MASTER - ANALITICA WEB,8.0,2.0,18.6,9.3
2016-09-24,NAC - MASTER - BIG DATA,6.0,0.0,0.0,0.0
2016-09-24,NAC - MASTER - DATA SCIENCE,7.0,0.0,0.0,0.0
2016-09-24,NAC - MASTER - MARKETING ONLINE,43.0,0.0,0.0,0.0
2016-09-24,NAC - MASTER - SEO y SEM,46.0,1.0,4.1,4.1
2016-09-24,NAC - MASTER - UX,18.0,2.0,6.29,3.145
2016-09-24,VAL - MASTER - SEO y SEM,17.0,2.0,3.77,1.885
2016-09-25,0 - MARCA,11.0,6.0,1.92,0.32
2016-09-25,0 - MARCA BCN,3.0,0.0,0.0,0.0
2016-09-25,ALI - MASTER - MARKETING ONLINE,12.0,0.0,0.0,0.0
2016-09-25,AND - MASTER - SEO y SEM,12.0,2.0,7.1,3.55
2016-09-25,BCN - MASTER - ANALITICA WEB,32.0,0.0,0.0,0.0
2016-09-25,BCN - MASTER - MARKETING ONLINE,8.0,1.0,15.12,15.12
2016-09-25,BCN - MASTER - SEO y SEM,40.0,1.0,5.06,5.06
2016-09-25,BCN - MASTER - UX,10.0,0.0,0.0,0.0
