date,campaign,users,newUsers,bounces
2016-09-01,(not set),2.0,1.0,1.0
2016-09-01,0 - MARCA,5.0,2.0,4.0
2016-09-01,ALI - MASTER - MARKETING ONLINE,1.0,0.0,1.0
2016-09-01,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-01,BCN - MASTER - UX,1.0,0.0,0.0
2016-09-01,MAD - CURSO - ESTADISTICA,1.0,1.0,0.0
2016-09-01,MAD - CURSO - OPEN STACK,1.0,1.0,1.0
2016-09-01,MAD - CURSO - PROGRAMACION,1.0,1.0,1.0
2016-09-01,MAD - CURSO - R,1.0,0.0,1.0
2016-09-01,MAD - CURSO - SOLUCIONES NEGOCIO,2.0,2.0,2.0
2016-09-01,MAD - MASTER - BIG DATA,2.0,2.0,0.0
2016-09-01,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-09-01,MAD - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-01,MAD - MASTER - UX,3.0,2.0,2.0
2016-09-01,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-09-01,NAC - MASTER - UX,1.0,1.0,1.0
2016-09-01,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-02,0 - MARCA,6.0,4.0,5.0
2016-09-02,0 - MARCA BCN,3.0,2.0,0.0
2016-09-02,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-02,BCN - MASTER - ANALITICA WEB,2.0,1.0,1.0
2016-09-02,BCN - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-09-02,MAD - CURSO - ESTADISTICA,1.0,1.0,0.0
2016-09-02,MAD - CURSO - HADOOP & SPARK,1.0,0.0,1.0
2016-09-02,MAD - CURSO - PROGRAMACION,1.0,1.0,1.0
2016-09-02,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-02,MAD - MASTER - DATA SCIENCE,3.0,3.0,3.0
2016-09-02,MAD - MASTER - SEO y SEM,2.0,2.0,2.0
2016-09-02,MAD - MASTER - UX,1.0,1.0,1.0
2016-09-02,NAC - MASTER - BIG DATA,1.0,1.0,0.0
2016-09-02,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-09-02,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-02,NAC - MASTER - UX,1.0,1.0,1.0
2016-09-02,VAL - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-03,0 - MARCA,2.0,0.0,1.0
2016-09-03,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-03,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-03,BCN - MASTER - UX,1.0,1.0,1.0
2016-09-03,MAD - CURSO - PROGRAMACION,1.0,1.0,1.0
2016-09-03,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-03,MAD - MASTER - DATA SCIENCE,1.0,0.0,1.0
2016-09-03,MAD - MASTER - SEO y SEM,2.0,2.0,2.0
2016-09-03,MAD - MASTER - UX,3.0,2.0,2.0
2016-09-03,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-09-03,NAC - MASTER - DATA SCIENCE,1.0,0.0,1.0
2016-09-03,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-03,NAC - MASTER - UX,2.0,2.0,1.0
2016-09-03,VAL - MASTER - SEO y SEM,1.0,0.0,1.0
2016-09-04,0 - MARCA,4.0,2.0,2.0
2016-09-04,AND - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-09-04,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-04,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-04,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-04,MAD - CURSO - ESTADISTICA,1.0,1.0,1.0
2016-09-04,MAD - CURSO - OPEN STACK,1.0,1.0,1.0
2016-09-04,MAD - CURSO - PROGRAMACION,2.0,2.0,1.0
2016-09-04,MAD - CURSO - R,1.0,1.0,1.0
2016-09-04,MAD - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-09-04,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-04,MAD - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-09-04,MAD - MASTER - MARKETING ONLINE,1.0,0.0,1.0
2016-09-04,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-04,MAD - MASTER - UX,1.0,1.0,1.0
2016-09-04,NAC - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-09-04,NAC - MASTER - DATA SCIENCE,3.0,2.0,1.0
2016-09-04,NAC - MASTER - UX,3.0,3.0,3.0
2016-09-04,VAL - MASTER - SEO y SEM,2.0,2.0,1.0
2016-09-05,0 - MARCA,8.0,3.0,3.0
2016-09-05,0 - MARCA BCN,4.0,1.0,0.0
2016-09-05,AND - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-05,AND - MASTER - SEO y SEM,2.0,0.0,1.0
2016-09-05,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-05,BCN - MASTER - SEO y SEM,2.0,2.0,2.0
2016-09-05,BCN - MASTER - UX,1.0,1.0,1.0
2016-09-05,MAD - CURSO - APACHE FLINK,1.0,0.0,2.0
2016-09-05,MAD - CURSO - ESTADISTICA,2.0,1.0,1.0
2016-09-05,MAD - CURSO - PROGRAMACION,1.0,1.0,1.0
2016-09-05,MAD - CURSO - R,1.0,1.0,1.0
2016-09-05,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,0.0,1.0
2016-09-05,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-05,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-05,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-05,MAD - MASTER - UX,3.0,2.0,0.0
2016-09-05,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-05,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-05,NAC - MASTER - DATA SCIENCE,2.0,1.0,3.0
2016-09-05,VAL - MASTER - SEO y SEM,2.0,2.0,2.0
2016-09-06,0 - MARCA,15.0,7.0,9.0
2016-09-06,0 - MARCA BCN,1.0,0.0,0.0
2016-09-06,AND - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-06,AND - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-06,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-06,BCN - MASTER - UX,1.0,1.0,0.0
2016-09-06,MAD - CURSO - APACHE FLINK,1.0,0.0,1.0
2016-09-06,MAD - CURSO - MK CONTENIDO PERIODISTAS,3.0,3.0,3.0
2016-09-06,MAD - CURSO - OPEN STACK,1.0,1.0,1.0
2016-09-06,MAD - CURSO - PROGRAMACION,1.0,1.0,0.0
2016-09-06,MAD - CURSO - R,1.0,0.0,1.0
2016-09-06,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-06,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-06,MAD - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-09-06,MAD - MASTER - UX,1.0,0.0,0.0
2016-09-06,NAC - MASTER - DATA SCIENCE,1.0,0.0,1.0
2016-09-06,NAC - MASTER - MARKETING ONLINE,2.0,2.0,1.0
2016-09-06,NAC - MASTER - UX,2.0,2.0,2.0
2016-09-07,(not set),3.0,3.0,3.0
2016-09-07,0 - MARCA,9.0,4.0,3.0
2016-09-07,0 - MARCA BCN,1.0,1.0,0.0
2016-09-07,AND - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-07,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-07,BCN - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-09-07,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-07,BCN - MASTER - UX,3.0,2.0,2.0
2016-09-07,MAD - CURSO - PROGRAMACION,1.0,1.0,0.0
2016-09-07,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,0.0,1.0
2016-09-07,MAD - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-09-07,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-09-07,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-07,MAD - MASTER - SEO y SEM,2.0,2.0,2.0
2016-09-07,MAD - MASTER - UX,1.0,1.0,1.0
2016-09-07,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-07,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-09-07,VAL - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-08,0 - MARCA,10.0,6.0,2.0
2016-09-08,AND - MASTER - SEO y SEM,2.0,1.0,2.0
2016-09-08,BCN - MASTER - MARKETING ONLINE,2.0,1.0,2.0
2016-09-08,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-08,MAD - CURSO - ESTADISTICA,1.0,0.0,0.0
2016-09-08,MAD - CURSO - MK CONTENIDO PERIODISTAS,4.0,4.0,3.0
2016-09-08,MAD - CURSO - OPEN STACK,2.0,1.0,2.0
2016-09-08,MAD - CURSO - PROGRAMACION,1.0,1.0,1.0
2016-09-08,MAD - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-09-08,MAD - MASTER - BIG DATA,1.0,0.0,1.0
2016-09-08,MAD - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-09-08,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-08,MAD - MASTER - SEO y SEM,2.0,2.0,3.0
2016-09-08,MAD - MASTER - UX,3.0,3.0,2.0
2016-09-08,NAC - MASTER - BIG DATA,1.0,0.0,1.0
2016-09-08,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-09,0 - MARCA,8.0,4.0,5.0
2016-09-09,0 - MARCA BCN,1.0,1.0,0.0
2016-09-09,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-09,BCN - MASTER - ANALITICA WEB,2.0,0.0,1.0
2016-09-09,BCN - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-09-09,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-09,BCN - MASTER - UX,1.0,1.0,0.0
2016-09-09,MAD - CURSO - ESTADISTICA,1.0,0.0,0.0
2016-09-09,MAD - CURSO - HADOOP & SPARK,1.0,1.0,1.0
2016-09-09,MAD - CURSO - MK CONTENIDO PERIODISTAS,2.0,2.0,2.0
2016-09-09,MAD - CURSO - OPEN STACK,1.0,1.0,1.0
2016-09-09,MAD - CURSO - PROGRAMACION,1.0,1.0,1.0
2016-09-09,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-09-09,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-09,MAD - MASTER - DATA SCIENCE,2.0,2.0,2.0
2016-09-09,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-09,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-09,MAD - MASTER - UX,2.0,2.0,2.0
2016-09-09,NAC - MASTER - SEO y SEM,2.0,2.0,2.0
2016-09-09,NAC - MASTER - UX,1.0,1.0,0.0
2016-09-09,VAL - MASTER - SEO y SEM,2.0,1.0,1.0
2016-09-10,(not set),1.0,1.0,1.0
2016-09-10,0 - MARCA,3.0,2.0,0.0
2016-09-10,BCN - MASTER - MARKETING ONLINE,1.0,0.0,1.0
2016-09-10,BCN - MASTER - SEO y SEM,1.0,1.0,2.0
2016-09-10,MAD - CURSO - ESTADISTICA,1.0,1.0,1.0
2016-09-10,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,0.0,1.0
2016-09-10,MAD - CURSO - OPEN STACK,2.0,2.0,2.0
2016-09-10,MAD - CURSO - PROGRAMACION,1.0,1.0,2.0
2016-09-10,MAD - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-09-10,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-09-10,MAD - MASTER - DATA SCIENCE,2.0,2.0,3.0
2016-09-10,MAD - MASTER - MARKETING ONLINE,1.0,0.0,1.0
2016-09-10,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-10,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-10,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-09-10,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-10,NAC - MASTER - UX,4.0,4.0,4.0
2016-09-11,0 - MARCA,4.0,2.0,0.0
2016-09-11,0 - MARCA BCN,4.0,1.0,0.0
2016-09-11,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-11,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-11,MAD - CURSO - ESTADISTICA,1.0,1.0,1.0
2016-09-11,MAD - CURSO - MK CONTENIDO PERIODISTAS,2.0,0.0,1.0
2016-09-11,MAD - CURSO - OPEN STACK,1.0,1.0,0.0
2016-09-11,MAD - CURSO - PROGRAMACION,1.0,1.0,1.0
2016-09-11,MAD - CURSO - R,1.0,0.0,0.0
2016-09-11,MAD - MASTER - ANALITICA WEB,2.0,0.0,0.0
2016-09-11,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-11,MAD - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-09-11,MAD - MASTER - MARKETING ONLINE,1.0,0.0,1.0
2016-09-11,MAD - MASTER - SEO y SEM,2.0,1.0,2.0
2016-09-11,MAD - MASTER - UX,1.0,1.0,1.0
2016-09-11,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-09-11,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-12,0 - MARCA,9.0,5.0,4.0
2016-09-12,0 - MARCA BCN,3.0,1.0,1.0
2016-09-12,BCN - MASTER - MARKETING ONLINE,2.0,1.0,2.0
2016-09-12,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-12,BCN - MASTER - UX,1.0,0.0,0.0
2016-09-12,MAD - CURSO - ESTADISTICA,2.0,2.0,1.0
2016-09-12,MAD - CURSO - OPEN STACK,2.0,1.0,1.0
2016-09-12,MAD - CURSO - PROGRAMACION,1.0,1.0,1.0
2016-09-12,MAD - CURSO - R,1.0,1.0,1.0
2016-09-12,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-09-12,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-12,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-12,MAD - MASTER - DATA SCIENCE,2.0,1.0,1.0
2016-09-12,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-12,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-12,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-12,NAC - MASTER - UX,2.0,2.0,2.0
2016-09-12,VAL - MASTER - SEO y SEM,1.0,1.0,2.0
2016-09-13,0 - MARCA,12.0,3.0,5.0
2016-09-13,0 - MARCA BCN,2.0,0.0,2.0
2016-09-13,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-13,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-13,BCN - MASTER - MARKETING ONLINE,1.0,0.0,1.0
2016-09-13,BCN - MASTER - SEO y SEM,1.0,1.0,2.0
2016-09-13,BCN - MASTER - UX,1.0,1.0,1.0
2016-09-13,MAD - CURSO - ESTADISTICA,4.0,4.0,4.0
2016-09-13,MAD - CURSO - MK CONTENIDO PERIODISTAS,2.0,1.0,1.0
2016-09-13,MAD - CURSO - OPEN STACK,1.0,1.0,1.0
2016-09-13,MAD - CURSO - PROGRAMACION,2.0,2.0,1.0
2016-09-13,MAD - CURSO - R,1.0,0.0,1.0
2016-09-13,MAD - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-09-13,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-13,MAD - MASTER - DATA SCIENCE,2.0,2.0,0.0
2016-09-13,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-13,MAD - MASTER - SEO y SEM,3.0,2.0,2.0
2016-09-13,MAD - MASTER - UX,1.0,0.0,1.0
2016-09-13,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-09-13,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-13,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-09-13,NAC - MASTER - UX,1.0,1.0,1.0
2016-09-13,VAL - MASTER - SEO y SEM,2.0,1.0,2.0
2016-09-14,0 - MARCA,13.0,8.0,7.0
2016-09-14,0 - MARCA BCN,6.0,4.0,0.0
2016-09-14,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-14,AND - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-14,BCN - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-14,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-14,BCN - MASTER - UX,1.0,1.0,1.0
2016-09-14,MAD - CURSO - ESTADISTICA,2.0,1.0,0.0
2016-09-14,MAD - CURSO - MK CONTENIDO PERIODISTAS,2.0,2.0,2.0
2016-09-14,MAD - CURSO - PROGRAMACION,1.0,1.0,0.0
2016-09-14,MAD - CURSO - R,1.0,1.0,1.0
2016-09-14,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-09-14,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-14,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-14,MAD - MASTER - DATA SCIENCE,3.0,3.0,1.0
2016-09-14,MAD - MASTER - SEO y SEM,3.0,2.0,2.0
2016-09-14,MAD - MASTER - UX,1.0,1.0,1.0
2016-09-14,NAC - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-09-14,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-14,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-09-14,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-09-14,NAC - MASTER - UX,1.0,1.0,1.0
2016-09-14,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-15,0 - MARCA,8.0,2.0,2.0
2016-09-15,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-15,BCN - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-09-15,BCN - MASTER - UX,1.0,1.0,0.0
2016-09-15,MAD - CURSO - ESTADISTICA,1.0,0.0,0.0
2016-09-15,MAD - CURSO - PROGRAMACION,1.0,1.0,1.0
2016-09-15,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-15,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-09-15,MAD - MASTER - DATA SCIENCE,3.0,3.0,2.0
2016-09-15,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-09-15,MAD - MASTER - SEO y SEM,5.0,4.0,3.0
2016-09-15,NAC - MASTER - ANALITICA WEB,2.0,1.0,1.0
2016-09-15,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-09-15,NAC - MASTER - SEO y SEM,2.0,2.0,1.0
2016-09-15,NAC - MASTER - UX,3.0,3.0,2.0
2016-09-15,VAL - MASTER - SEO y SEM,2.0,1.0,2.0
2016-09-16,0 - MARCA,7.0,1.0,3.0
2016-09-16,0 - MARCA BCN,2.0,1.0,1.0
2016-09-16,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-16,AND - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-16,BCN - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-09-16,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-16,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-16,MAD - CURSO - ESTADISTICA,1.0,1.0,1.0
2016-09-16,MAD - CURSO - PROGRAMACION,2.0,2.0,1.0
2016-09-16,MAD - CURSO - R,1.0,0.0,1.0
2016-09-16,MAD - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-09-16,MAD - MASTER - BIG DATA,3.0,3.0,1.0
2016-09-16,MAD - MASTER - MARKETING ONLINE,2.0,1.0,1.0
2016-09-16,MAD - MASTER - SEO y SEM,2.0,1.0,1.0
2016-09-16,MAD - MASTER - UX,2.0,1.0,1.0
2016-09-16,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-09-16,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-16,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-17,0 - MARCA,3.0,2.0,4.0
2016-09-17,0 - MARCA BCN,1.0,1.0,1.0
2016-09-17,BCN - MASTER - SEO y SEM,3.0,3.0,3.0
2016-09-17,BCN - MASTER - UX,1.0,1.0,1.0
2016-09-17,MAD - CURSO - R,1.0,1.0,1.0
2016-09-17,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,0.0
2016-09-17,MAD - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-17,MAD - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-09-17,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-17,NAC - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-09-17,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-17,NAC - MASTER - UX,3.0,2.0,2.0
2016-09-17,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-18,0 - MARCA,1.0,0.0,1.0
2016-09-18,0 - MARCA BCN,2.0,2.0,0.0
2016-09-18,ALI - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-09-18,AND - MASTER - SEO y SEM,2.0,1.0,2.0
2016-09-18,BCN - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-09-18,MAD - CURSO - ESTADISTICA,1.0,1.0,1.0
2016-09-18,MAD - CURSO - MK CONTENIDO PERIODISTAS,2.0,2.0,1.0
2016-09-18,MAD - MASTER - ANALITICA WEB,1.0,0.0,1.0
2016-09-18,MAD - MASTER - BIG DATA,2.0,2.0,1.0
2016-09-18,MAD - MASTER - SEO y SEM,2.0,1.0,2.0
2016-09-18,MAD - MASTER - UX,2.0,2.0,2.0
2016-09-18,NAC - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-18,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-18,NAC - MASTER - DATA SCIENCE,1.0,1.0,0.0
2016-09-18,NAC - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-09-18,NAC - MASTER - SEO y SEM,2.0,2.0,0.0
2016-09-18,NAC - MASTER - UX,2.0,2.0,2.0
2016-09-18,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-19,0 - MARCA,7.0,1.0,4.0
2016-09-19,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-19,AND - MASTER - SEO y SEM,2.0,0.0,1.0
2016-09-19,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-19,BCN - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-19,BCN - MASTER - UX,2.0,2.0,1.0
2016-09-19,MAD - CURSO - ESTADISTICA,1.0,1.0,0.0
2016-09-19,MAD - CURSO - PROGRAMACION,2.0,2.0,1.0
2016-09-19,MAD - CURSO - R,3.0,3.0,1.0
2016-09-19,MAD - CURSO - SOLUCIONES NEGOCIO,1.0,1.0,1.0
2016-09-19,MAD - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-09-19,MAD - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-09-19,MAD - MASTER - MARKETING ONLINE,2.0,2.0,2.0
2016-09-19,MAD - MASTER - SEO y SEM,1.0,0.0,1.0
2016-09-19,MAD - MASTER - UX,3.0,3.0,2.0
2016-09-19,NAC - MASTER - ANALITICA WEB,1.0,1.0,0.0
2016-09-19,NAC - MASTER - BIG DATA,1.0,1.0,1.0
2016-09-19,NAC - MASTER - DATA SCIENCE,1.0,1.0,1.0
2016-09-19,NAC - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-19,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-20,0 - MARCA,8.0,6.0,2.0
2016-09-20,AND - MASTER - SEO y SEM,2.0,2.0,2.0
2016-09-20,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-20,MAD - CURSO - MK CONTENIDO PERIODISTAS,1.0,0.0,2.0
2016-09-20,MAD - CURSO - R,1.0,1.0,1.0
2016-09-20,MAD - MASTER - ANALITICA WEB,2.0,2.0,2.0
2016-09-20,MAD - MASTER - BIG DATA,1.0,1.0,0.0
2016-09-20,MAD - MASTER - DATA SCIENCE,4.0,3.0,3.0
2016-09-20,MAD - MASTER - MARKETING ONLINE,3.0,3.0,3.0
2016-09-20,MAD - MASTER - SEO y SEM,5.0,5.0,5.0
2016-09-20,MAD - MASTER - UX,1.0,0.0,0.0
2016-09-20,NAC - MASTER - BIG DATA,3.0,2.0,2.0
2016-09-20,NAC - MASTER - SEO y SEM,1.0,1.0,0.0
2016-09-20,NAC - MASTER - UX,1.0,1.0,1.0
2016-09-20,VAL - MASTER - SEO y SEM,3.0,3.0,3.0
2016-09-21,0 - MARCA,9.0,3.0,1.0
2016-09-21,0 - MARCA BCN,1.0,1.0,0.0
2016-09-21,AND - MASTER - SEO y SEM,1.0,0.0,0.0
2016-09-21,BCN - MASTER - ANALITICA WEB,2.0,2.0,1.0
2016-09-21,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-21,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-21,BCN - MASTER - UX,1.0,1.0,1.0
2016-09-21,MAD - CURSO - ESTADISTICA,1.0,1.0,0.0
2016-09-21,MAD - CURSO - R,3.0,1.0,1.0
2016-09-21,MAD - MASTER - ANALITICA WEB,1.0,1.0,1.0
2016-09-21,MAD - MASTER - DATA SCIENCE,3.0,2.0,2.0
2016-09-21,MAD - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-21,MAD - MASTER - SEO y SEM,2.0,2.0,1.0
2016-09-21,NAC - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-09-21,NAC - MASTER - BIG DATA,1.0,1.0,0.0
2016-09-21,NAC - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-21,NAC - MASTER - UX,1.0,0.0,1.0
2016-09-21,VAL - MASTER - SEO y SEM,2.0,1.0,2.0
2016-09-22,0 - MARCA,11.0,4.0,7.0
2016-09-22,0 - MARCA BCN,6.0,5.0,3.0
2016-09-22,BCN - MASTER - ANALITICA WEB,3.0,2.0,1.0
2016-09-22,BCN - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-22,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-22,MAD - MASTER - DATA SCIENCE,3.0,2.0,2.0
2016-09-22,MAD - MASTER - MARKETING ONLINE,1.0,1.0,0.0
2016-09-22,MAD - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-22,NAC - MASTER - ANALITICA WEB,1.0,0.0,0.0
2016-09-22,NAC - MASTER - BIG DATA,1.0,1.0,0.0
2016-09-22,NAC - MASTER - DATA SCIENCE,2.0,2.0,1.0
2016-09-22,NAC - MASTER - UX,2.0,1.0,2.0
2016-09-22,VAL - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-23,0 - MARCA,7.0,2.0,1.0
2016-09-23,ALI - MASTER - MARKETING ONLINE,1.0,1.0,1.0
2016-09-23,BCN - MASTER - SEO y SEM,1.0,1.0,1.0
2016-09-23,BCN - MASTER - UX,1.0,1.0,1.0
2016-09-23,MAD - CURSO - ESTADISTICA,2.0,1.0,1.0
