date,ciudad,programa,nombre,users,newUsers,bounces,impressions,adClicks,adCost,cpc,ctr
2017-02-26,BCN,MASTER,SEO y SEM,3.0,2.0,2.0,13.0,2.0,8.25,4.125,0.15
2017-02-26,BCN,MASTER,UX,1.0,1.0,0.0,12.0,1.0,5.27,5.27,0.08
2017-02-26,MAD,CURSO,INBOUND MK,1.0,1.0,0.0,26.0,1.0,2.81,2.81,0.04
2017-02-26,MAD,CURSO,INTRO BLOCKCHAIN,21.0,21.0,14.0,817.0,18.0,11.41,0.6338888888888888,0.02
2017-02-26,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,1.0,1.0,6.0,1.0,1.71,1.71,0.17
2017-02-26,MAD,MASTER,ANALITICA WEB,1.0,0.0,2.0,4.0,2.0,29.56,14.78,0.5
2017-02-26,MAD,MASTER,BIG DATA,3.0,3.0,3.0,133.0,5.0,52.04,10.408,0.04
2017-02-26,MAD,MASTER,DATA SCIENCE,5.0,3.0,7.0,67.0,5.0,25.73,5.146,0.07
2017-02-26,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,7.0,2.0,11.58,5.79,0.29
2017-02-26,MAD,MASTER,SEO y SEM,2.0,2.0,1.0,96.0,2.0,8.76,4.38,0.02
2017-02-26,MAD,MASTER,UX,1.0,1.0,1.0,28.0,2.0,2.57,1.285,0.07
2017-02-26,NAC,MASTER,BIG DATA,3.0,2.0,2.0,83.0,2.0,9.89,4.945,0.02
2017-02-26,NAC,MASTER,DATA SCIENCE,1.0,1.0,1.0,66.0,1.0,3.02,3.02,0.02
2017-02-26,NAC,MASTER,MARKETING ONLINE,1.0,1.0,1.0,17.0,1.0,16.84,16.84,0.06
2017-02-26,NAC,MASTER,SEO y SEM,5.0,5.0,5.0,126.0,6.0,28.08,4.68,0.05
2017-02-26,NAC,MASTER,UX,2.0,2.0,3.0,61.0,3.0,42.97,14.323333333333334,0.05
2017-02-27,ALI,MASTER,MARKETING ONLINE,1.0,1.0,1.0,5.0,1.0,6.59,6.59,0.2
2017-02-27,BCN,MASTER,ANALITICA WEB,3.0,0.0,2.0,21.0,1.0,8.0,8.0,0.05
2017-02-27,BCN,MASTER,MARKETING ONLINE,1.0,1.0,1.0,6.0,1.0,8.1,8.1,0.17
2017-02-27,BCN,MASTER,SEO y SEM,2.0,1.0,2.0,5.0,1.0,8.15,8.15,0.2
2017-02-27,BCN,MASTER,UX,4.0,2.0,3.0,43.0,3.0,5.38,1.7933333333333332,0.07
2017-02-27,MAD,CURSO,ESTADISTICA,1.0,0.0,1.0,52.0,1.0,0.48,0.48,0.02
2017-02-27,MAD,CURSO,INBOUND MK,2.0,2.0,2.0,11.0,2.0,6.22,3.11,0.18
2017-02-27,MAD,CURSO,INTRO BLOCKCHAIN,15.0,14.0,14.0,464.0,19.0,11.53,0.6068421052631578,0.04
2017-02-27,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,1.0,1.0,14.0,1.0,2.8,2.8,0.07
2017-02-27,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,5.0,1.0,17.09,17.09,0.2
2017-02-27,MAD,MASTER,BIG DATA,6.0,5.0,5.0,81.0,5.0,92.11,18.422,0.06
2017-02-27,MAD,MASTER,DATA SCIENCE,4.0,4.0,3.0,101.0,5.0,43.09,8.618,0.05
2017-02-27,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,33.0,1.0,5.64,5.64,0.03
2017-02-27,MAD,MASTER,SEO y SEM,4.0,3.0,4.0,171.0,5.0,21.68,4.336,0.03
2017-02-27,MAD,MASTER,UX,2.0,2.0,2.0,91.0,3.0,18.25,6.083333333333333,0.03
2017-02-27,NAC,MASTER,DATA SCIENCE,4.0,4.0,4.0,84.0,5.0,21.05,4.21,0.06
2017-02-27,NAC,MASTER,SEO y SEM,9.0,7.0,5.0,287.0,10.0,48.64,4.864,0.03
2017-02-27,NAC,MASTER,UX,3.0,3.0,1.0,75.0,3.0,18.58,6.193333333333333,0.04
2017-02-28,ALI,MASTER,MARKETING ONLINE,1.0,1.0,2.0,27.0,2.0,7.36,3.68,0.07
2017-02-28,BCN,MASTER,ANALITICA WEB,2.0,1.0,0.0,14.0,1.0,8.29,8.29,0.07
2017-02-28,BCN,MASTER,UX,4.0,3.0,1.0,43.0,3.0,4.36,1.4533333333333334,0.07
2017-02-28,MAD,CURSO,ESTADISTICA,1.0,1.0,1.0,3.0,1.0,0.76,0.76,0.33
2017-02-28,MAD,CURSO,INTRO BLOCKCHAIN,11.0,9.0,9.0,575.0,19.0,11.11,0.5847368421052631,0.03
2017-02-28,MAD,MASTER,ANALITICA WEB,1.0,1.0,1.0,2.0,1.0,13.29,13.29,0.5
2017-02-28,MAD,MASTER,BIG DATA,6.0,6.0,5.0,196.0,6.0,68.02,11.336666666666666,0.03
2017-02-28,MAD,MASTER,DATA SCIENCE,7.0,5.0,5.0,80.0,8.0,63.7,7.9625,0.1
2017-02-28,MAD,MASTER,MARKETING ONLINE,2.0,1.0,1.0,90.0,2.0,25.01,12.505,0.02
2017-02-28,MAD,MASTER,SEO y SEM,3.0,2.0,3.0,162.0,8.0,61.07,7.63375,0.05
2017-02-28,MAD,MASTER,UX,7.0,6.0,7.0,89.0,7.0,26.88,3.84,0.08
2017-02-28,NAC,MASTER,BIG DATA,5.0,5.0,7.0,128.0,6.0,22.72,3.7866666666666666,0.05
2017-02-28,NAC,MASTER,DATA SCIENCE,1.0,1.0,1.0,45.0,1.0,0.48,0.48,0.02
2017-02-28,NAC,MASTER,SEO y SEM,4.0,1.0,3.0,258.0,2.0,13.34,6.67,0.01
2017-02-28,NAC,MASTER,UX,3.0,3.0,3.0,122.0,3.0,11.61,3.87,0.02
2017-03-01,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,13.0,1.0,7.02,7.02,0.08
2017-03-01,BCN,MASTER,MARKETING ONLINE,1.0,1.0,1.0,39.0,1.0,6.59,6.59,0.03
2017-03-01,BCN,MASTER,SEO y SEM,1.0,1.0,0.0,12.0,1.0,8.36,8.36,0.08
2017-03-01,BCN,MASTER,UX,3.0,3.0,3.0,53.0,3.0,5.17,1.7233333333333332,0.06
2017-03-01,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,0.0,1.0,15.0,1.0,2.63,2.63,0.07
2017-03-01,MAD,MASTER,BIG DATA,7.0,7.0,3.0,63.0,8.0,66.98,8.3725,0.13
2017-03-01,MAD,MASTER,DATA SCIENCE,11.0,10.0,10.0,116.0,12.0,34.91,2.9091666666666667,0.1
2017-03-01,MAD,MASTER,MARKETING ONLINE,1.0,1.0,0.0,64.0,1.0,7.69,7.69,0.02
2017-03-01,MAD,MASTER,SEO y SEM,2.0,2.0,1.0,147.0,7.0,23.34,3.334285714285714,0.05
2017-03-01,MAD,MASTER,UX,6.0,3.0,4.0,89.0,5.0,34.52,6.904,0.06
2017-03-01,NAC,MASTER,ANALITICA WEB,1.0,0.0,2.0,15.0,2.0,15.85,7.925,0.13
2017-03-01,NAC,MASTER,BIG DATA,3.0,3.0,3.0,51.0,4.0,30.17,7.5425,0.08
2017-03-01,NAC,MASTER,DATA SCIENCE,2.0,2.0,2.0,101.0,3.0,10.97,3.6566666666666667,0.03
2017-03-01,NAC,MASTER,MARKETING ONLINE,2.0,2.0,2.0,61.0,2.0,20.66,10.33,0.03
2017-03-01,NAC,MASTER,SEO y SEM,5.0,3.0,4.0,253.0,13.0,48.59,3.7376923076923076,0.05
2017-03-01,NAC,MASTER,UX,4.0,3.0,3.0,132.0,3.0,12.79,4.263333333333333,0.02
2017-03-02,BCN,MASTER,ANALITICA WEB,2.0,1.0,1.0,52.0,1.0,5.7,5.7,0.02
2017-03-02,BCN,MASTER,MARKETING ONLINE,1.0,1.0,0.0,19.0,1.0,7.2,7.2,0.05
2017-03-02,BCN,MASTER,UX,2.0,2.0,1.0,29.0,2.0,5.15,2.575,0.07
2017-03-02,MAD,CURSO,INBOUND MK,2.0,1.0,2.0,20.0,1.0,2.37,2.37,0.05
2017-03-02,MAD,CURSO,INTRO BLOCKCHAIN,21.0,21.0,20.0,914.0,24.0,13.37,0.5570833333333334,0.03
2017-03-02,MAD,MASTER,ANALITICA WEB,2.0,2.0,2.0,27.0,2.0,21.82,10.91,0.07
2017-03-02,MAD,MASTER,BIG DATA,10.0,10.0,8.0,153.0,12.0,85.23,7.1025,0.08
2017-03-02,MAD,MASTER,DATA SCIENCE,8.0,6.0,8.0,93.0,7.0,39.44,5.634285714285714,0.08
2017-03-02,MAD,MASTER,MARKETING ONLINE,2.0,1.0,1.0,74.0,2.0,18.13,9.065,0.03
2017-03-02,MAD,MASTER,SEO y SEM,6.0,2.0,5.0,126.0,6.0,27.26,4.543333333333333,0.05
2017-03-02,MAD,MASTER,UX,3.0,3.0,2.0,54.0,3.0,23.59,7.863333333333333,0.06
2017-03-02,NAC,MASTER,ANALITICA WEB,2.0,1.0,5.0,7.0,1.0,6.29,6.29,0.14
2017-03-02,NAC,MASTER,BIG DATA,1.0,1.0,1.0,74.0,2.0,8.59,4.295,0.03
2017-03-02,NAC,MASTER,DATA SCIENCE,3.0,2.0,3.0,69.0,3.0,16.45,5.483333333333333,0.04
2017-03-02,NAC,MASTER,MARKETING ONLINE,1.0,1.0,1.0,118.0,1.0,5.34,5.34,0.01
2017-03-02,NAC,MASTER,SEO y SEM,11.0,9.0,11.0,254.0,13.0,41.7,3.2076923076923074,0.05
2017-03-02,NAC,MASTER,UX,7.0,6.0,7.0,73.0,8.0,23.53,2.94125,0.11
2017-03-03,BCN,MASTER,MARKETING ONLINE,1.0,1.0,1.0,33.0,1.0,7.73,7.73,0.03
2017-03-03,BCN,MASTER,SEO y SEM,1.0,1.0,1.0,10.0,2.0,8.22,4.11,0.2
2017-03-03,BCN,MASTER,UX,1.0,1.0,1.0,15.0,1.0,4.77,4.77,0.07
2017-03-03,MAD,CURSO,INBOUND MK,3.0,1.0,3.0,9.0,2.0,5.6,2.8,0.22
2017-03-03,MAD,CURSO,INTRO BLOCKCHAIN,18.0,17.0,16.0,439.0,23.0,12.63,0.5491304347826086,0.05
2017-03-03,MAD,CURSO,SOLUCIONES NEGOCIO,2.0,2.0,0.0,13.0,2.0,2.75,1.375,0.15
2017-03-03,MAD,MASTER,ANALITICA WEB,2.0,2.0,2.0,7.0,2.0,28.49,14.245,0.29
2017-03-03,MAD,MASTER,BIG DATA,10.0,7.0,7.0,125.0,8.0,84.26,10.5325,0.06
2017-03-03,MAD,MASTER,DATA SCIENCE,9.0,5.0,5.0,65.0,7.0,40.51,5.787142857142857,0.11
2017-03-03,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,13.0,1.0,27.76,27.76,0.08
2017-03-03,MAD,MASTER,SEO y SEM,4.0,3.0,1.0,124.0,4.0,26.12,6.53,0.03
2017-03-03,MAD,MASTER,UX,3.0,3.0,1.0,86.0,2.0,17.04,8.52,0.02
2017-03-03,NAC,MASTER,ANALITICA WEB,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
2017-03-03,NAC,MASTER,DATA SCIENCE,3.0,3.0,3.0,30.0,3.0,11.75,3.9166666666666665,0.1
2017-03-03,NAC,MASTER,SEO y SEM,5.0,3.0,5.0,318.0,5.0,25.73,5.146,0.02
2017-03-03,NAC,MASTER,UX,4.0,4.0,3.0,131.0,5.0,22.06,4.412,0.04
2017-03-04,BCN,MASTER,SEO y SEM,1.0,1.0,0.0,60.0,1.0,2.56,2.56,0.02
2017-03-04,BCN,MASTER,UX,1.0,1.0,1.0,5.0,1.0,5.03,5.03,0.2
2017-03-04,MAD,CURSO,INTRO BLOCKCHAIN,17.0,16.0,14.0,717.0,19.0,12.56,0.6610526315789474,0.03
2017-03-04,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0
2017-03-04,MAD,MASTER,ANALITICA WEB,2.0,2.0,1.0,33.0,2.0,24.61,12.305,0.06
2017-03-04,MAD,MASTER,BIG DATA,6.0,6.0,6.0,169.0,6.0,47.46,7.91,0.04
2017-03-04,MAD,MASTER,DATA SCIENCE,2.0,2.0,1.0,65.0,3.0,36.44,12.146666666666667,0.05
2017-03-04,MAD,MASTER,SEO y SEM,1.0,1.0,1.0,70.0,1.0,14.01,14.01,0.01
2017-03-04,MAD,MASTER,UX,4.0,4.0,3.0,71.0,4.0,11.64,2.91,0.06
2017-03-04,NAC,MASTER,BIG DATA,2.0,2.0,2.0,205.0,4.0,19.98,4.995,0.02
2017-03-04,NAC,MASTER,DATA SCIENCE,2.0,2.0,2.0,51.0,3.0,27.18,9.06,0.06
2017-03-04,NAC,MASTER,MARKETING ONLINE,1.0,1.0,1.0,17.0,2.0,27.91,13.955,0.12
2017-03-04,NAC,MASTER,SEO y SEM,2.0,2.0,2.0,163.0,3.0,4.67,1.5566666666666666,0.02
2017-03-04,NAC,MASTER,UX,6.0,6.0,5.0,134.0,6.0,22.67,3.7783333333333333,0.04
2017-03-05,ALI,MASTER,MARKETING ONLINE,1.0,1.0,1.0,12.0,1.0,6.12,6.12,0.08
2017-03-05,BCN,MASTER,ANALITICA WEB,1.0,1.0,1.0,30.0,1.0,7.08,7.08,0.03
2017-03-05,BCN,MASTER,MARKETING ONLINE,1.0,0.0,2.0,34.0,1.0,7.56,7.56,0.03
2017-03-05,BCN,MASTER,SEO y SEM,1.0,0.0,0.0,20.0,1.0,8.28,8.28,0.05
2017-03-05,BCN,MASTER,UX,3.0,3.0,2.0,27.0,2.0,4.23,2.115,0.07
2017-03-05,MAD,CURSO,INBOUND MK,3.0,3.0,2.0,10.0,3.0,6.44,2.1466666666666665,0.3
2017-03-05,MAD,CURSO,INTRO BLOCKCHAIN,20.0,15.0,15.0,556.0,24.0,12.25,0.5104166666666667,0.04
2017-03-05,MAD,CURSO,SOLUCIONES NEGOCIO,1.0,1.0,0.0,13.0,1.0,1.77,1.77,0.08
2017-03-05,MAD,MASTER,ANALITICA WEB,2.0,0.0,1.0,12.0,2.0,22.96,11.48,0.17
2017-03-05,MAD,MASTER,BIG DATA,5.0,5.0,3.0,61.0,5.0,54.7,10.94,0.08
2017-03-05,MAD,MASTER,DATA SCIENCE,5.0,5.0,5.0,68.0,7.0,49.3,7.042857142857143,0.1
2017-03-05,MAD,MASTER,MARKETING ONLINE,1.0,1.0,1.0,22.0,1.0,21.65,21.65,0.05
2017-03-05,MAD,MASTER,SEO y SEM,4.0,4.0,1.0,64.0,4.0,14.39,3.5975,0.06
2017-03-05,MAD,MASTER,UX,3.0,3.0,2.0,35.0,4.0,32.88,8.22,0.11
2017-03-05,NAC,MASTER,ANALITICA WEB,1.0,1.0,1.0,5.0,1.0,5.72,5.72,0.2
2017-03-05,NAC,MASTER,BIG DATA,3.0,3.0,2.0,57.0,4.0,28.95,7.2375,0.07
2017-03-05,NAC,MASTER,DATA SCIENCE,2.0,2.0,2.0,57.0,2.0,14.2,7.1,0.04
2017-03-05,NAC,MASTER,SEO y SEM,3.0,3.0,3.0,156.0,3.0,13.48,4.493333333333333,0.02
2017-03-05,NAC,MASTER,UX,5.0,5.0,4.0,65.0,5.0,5.65,1.13,0.08
